opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,target_won,sector,company_age,revenue,employees,is_subsidiary,is_domestic,manager,regional_office
AAFPTXEB,Anna Snelling,MG Special,Treequote,Won,2017-09-01,2017-11-08,58.0,1,telecommunications,30,5266.09,8595,1,1,Dustin Brinkmann,Central
D74OAJB4,Cecily Lampkin,MG Advanced,Isdom,Lost,2017-09-01,2017-12-01,0.0,0,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
CQDL6WZX,Darcel Schlecht,GTXPro,Isdom,Lost,2017-09-01,2017-09-17,0.0,0,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
VAV3N62C,Darcel Schlecht,GTXPro,Cancity,Won,2017-09-01,2017-09-12,4375.0,1,retail,17,718.62,2448,0,1,Melvin Marxen,Central
OK7R7I2A,Darcel Schlecht,GTXPro,Rundofase,Won,2017-09-01,2017-12-04,4819.0,1,technolgy,35,1008.06,1238,0,1,Melvin Marxen,Central
IOMVIZR8,Gladys Colclough,GTXPro,Stanredtax,Won,2017-09-01,2017-11-04,5729.0,1,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
BTT2TM8O,Gladys Colclough,MG Advanced,Warephase,Won,2017-09-01,2017-11-06,3447.0,1,services,21,2041.73,5276,0,1,Melvin Marxen,Central
FYNL84HO,James Ascencio,GTX Plus Pro,Doncon,Won,2017-09-01,2017-11-13,6101.0,1,technolgy,8,587.72,1501,0,1,Summer Sewald,West
ZBB9CDO4,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-09-01,2017-09-18,1088.0,1,retail,29,1388.67,3583,0,1,Summer Sewald,West
IV5UVG0R,Kami Bicknell,GTX Plus Pro,Sunnamplex,Won,2017-09-01,2017-09-17,5431.0,1,marketing,10,894.37,1593,0,0,Summer Sewald,West
TDHFX8SC,Kami Bicknell,MG Special,Hottechi,Won,2017-09-01,2017-12-13,50.0,1,technolgy,21,8170.38,16499,0,0,Summer Sewald,West
7OXU784Y,Kami Bicknell,MG Special,Konex,Won,2017-09-01,2017-11-25,62.0,1,technolgy,38,7708.38,13756,0,1,Summer Sewald,West
MA6F51AR,Kary Hendrixson,MG Special,Zoomit,Won,2017-09-01,2017-11-29,57.0,1,entertainment,26,324.19,978,0,1,Summer Sewald,West
WDT43Q6O,Niesha Huffines,GTX Plus Basic,Zumgoity,Won,2017-09-01,2017-09-14,1098.0,1,medical,34,441.08,1210,0,1,Melvin Marxen,Central
XKYHE3OH,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Won,2017-09-01,2017-11-16,975.0,1,finance,20,2022.14,5113,0,1,Cara Losch,East
R65NL57V,Rosie Papadopoulos,MG Special,Plussunin,Won,2017-09-01,2017-11-05,56.0,1,retail,15,1419.98,4018,0,1,Cara Losch,East
AKBRVLRZ,Versie Hillebrand,MG Special,Globex Corporation,Won,2017-09-01,2017-09-14,63.0,1,technolgy,18,1223.72,2497,0,0,Dustin Brinkmann,Central
8FZ7CWPP,Versie Hillebrand,MG Special,Isdom,Won,2017-09-01,2017-09-11,61.0,1,medical,16,3178.24,4540,0,1,Dustin Brinkmann,Central
EQPGDVWK,Zane Levy,GTX Basic,Labdrill,Won,2017-09-01,2017-12-03,614.0,1,medical,33,2741.37,9226,0,1,Summer Sewald,West
I819UEG6,Anna Snelling,MG Special,Gogozoom,Lost,2017-09-02,2017-11-04,0.0,0,telecommunications,11,86.68,187,1,1,Dustin Brinkmann,Central
TXZTEEUJ,Darcel Schlecht,GTXPro,Betatech,Lost,2017-09-02,2017-12-13,0.0,0,medical,32,647.18,1185,0,0,Melvin Marxen,Central
XO8TRDKK,Garret Kinder,MG Special,Acme Corporation,Won,2017-09-02,2017-09-17,57.0,1,technolgy,22,1100.04,2822,0,1,Cara Losch,East
74YNCNQM,Gladys Colclough,MG Special,Domzoom,Won,2017-09-02,2017-12-04,58.0,1,entertainment,20,217.87,551,0,1,Melvin Marxen,Central
I5QVV9C5,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-09-02,2017-12-20,0.0,0,services,36,792.46,1299,0,1,Celia Rouche,West
SS0ZF7SG,Hayden Neloms,MG Advanced,Goodsilron,Won,2017-09-02,2017-12-15,3482.0,1,marketing,18,2952.73,5107,0,1,Celia Rouche,West
2GRNCODO,James Ascencio,GTX Plus Pro,Hatfan,Lost,2017-09-02,2017-11-05,0.0,0,services,36,792.46,1299,0,1,Summer Sewald,West
2UNAJCGN,James Ascencio,GTX Plus Pro,Singletechno,Lost,2017-09-02,2017-11-11,0.0,0,retail,22,2214.94,5374,0,1,Summer Sewald,West
ZP5Q4YUJ,James Ascencio,GTX Basic,Plusstrip,Won,2017-09-02,2017-11-24,529.0,1,entertainment,16,349.81,315,0,1,Summer Sewald,West
7XL4JYSB,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-09-02,2017-11-24,0.0,0,retail,9,497.11,1588,0,1,Summer Sewald,West
HEZ8H6MK,Kary Hendrixson,GTX Basic,Plusstrip,Won,2017-09-02,2017-11-08,505.0,1,entertainment,16,349.81,315,0,1,Summer Sewald,West
50AWO49B,Markita Hansen,GTX Basic,Sonron,Won,2017-09-02,2017-12-27,456.0,1,telecommunications,19,1699.85,5108,0,1,Celia Rouche,West
CID4Y877,Marty Freudenburg,GTX Plus Basic,Bioholding,Lost,2017-09-02,2017-12-13,0.0,0,medical,6,587.34,1356,0,0,Melvin Marxen,Central
T20CPZ52,Marty Freudenburg,GTX Plus Basic,Stanredtax,Lost,2017-09-02,2017-11-29,0.0,0,finance,31,1698.2,3798,0,1,Melvin Marxen,Central
HVF0VLJ3,Versie Hillebrand,GTX Basic,Globex Corporation,Lost,2017-09-02,2017-11-11,0.0,0,technolgy,18,1223.72,2497,0,0,Dustin Brinkmann,Central
A86ZEF94,Versie Hillebrand,MG Special,Hottechi,Lost,2017-09-02,2017-11-30,0.0,0,technolgy,21,8170.38,16499,0,0,Dustin Brinkmann,Central
8OMML4E8,Vicki Laflamme,GTX Basic,Lexiqvolax,Won,2017-09-02,2017-09-16,555.0,1,medical,14,1618.89,3889,0,1,Celia Rouche,West
283Y9ULR,Vicki Laflamme,MG Special,Konex,Won,2017-09-02,2017-09-23,47.0,1,technolgy,38,7708.38,13756,0,1,Celia Rouche,West
C0LNV4PU,Zane Levy,GTX Basic,Finjob,Won,2017-09-02,2017-12-04,585.0,1,employment,30,2059.9,3644,0,1,Summer Sewald,West
YB6UP71G,Anna Snelling,MG Special,Bioholding,Won,2017-09-03,2017-09-06,64.0,1,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
A30VAQHM,Anna Snelling,MG Special,Inity,Won,2017-09-03,2017-11-21,58.0,1,marketing,32,2403.58,8801,0,1,Dustin Brinkmann,Central
ZH2TBHVZ,Donn Cantrell,GTX Basic,Gekko & Co,Won,2017-09-03,2017-09-08,635.0,1,retail,28,2520.83,3502,0,1,Rocco Neubert,East
UKJO54QY,Donn Cantrell,GTXPro,Donquadtech,Won,2017-09-03,2017-09-13,5626.0,1,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
9868N4GB,Donn Cantrell,MG Advanced,Xx-zobam,Won,2017-09-03,2017-12-14,3595.0,1,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
L5UKY73S,Gladys Colclough,GTXPro,Treequote,Lost,2017-09-03,2017-11-04,0.0,0,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
7DDPLMQ5,Gladys Colclough,GTXPro,Inity,Won,2017-09-03,2017-12-02,4981.0,1,marketing,32,2403.58,8801,0,1,Melvin Marxen,Central
4KVZVHNN,James Ascencio,GTX Basic,Hatfan,Won,2017-09-03,2017-09-14,524.0,1,services,36,792.46,1299,0,1,Summer Sewald,West
ULWQ61OZ,James Ascencio,MG Special,Nam-zim,Won,2017-09-03,2017-12-06,54.0,1,services,31,405.59,1179,1,0,Summer Sewald,West
FKU9TS06,Jonathan Berthelot,GTXPro,Funholding,Won,2017-09-03,2017-09-16,5080.0,1,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
OPFBXGFV,Markita Hansen,MG Special,Scotfind,Won,2017-09-03,2017-12-12,50.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
UCV49FYZ,Maureen Marcano,GTX Plus Pro,Nam-zim,Won,2017-09-03,2017-09-09,6656.0,1,services,31,405.59,1179,1,0,Summer Sewald,West
F58R70DY,Reed Clapper,GTXPro,Donquadtech,Won,2017-09-03,2017-09-10,4641.0,1,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
1H2PVLZ3,Rosalina Dieter,GTK 500,Xx-holding,Won,2017-09-03,2017-11-10,26186.0,1,finance,25,7537.24,20293,0,1,Celia Rouche,West
DV6WD759,Vicki Laflamme,MG Advanced,Newex,Won,2017-09-03,2017-09-14,4251.0,1,services,27,1012.72,3492,0,0,Celia Rouche,West
SBC67V5T,Violet Mclelland,MG Special,Ganjaflex,Won,2017-09-03,2017-09-11,51.0,1,retail,23,5158.71,17479,0,0,Cara Losch,East
IDGLZJRX,Violet Mclelland,MG Special,Gekko & Co,Won,2017-09-03,2017-11-09,62.0,1,retail,28,2520.83,3502,0,1,Cara Losch,East
VYG4BHEE,Zane Levy,GTX Basic,Golddex,Lost,2017-09-03,2017-11-01,0.0,0,finance,10,52.5,165,0,1,Summer Sewald,West
YFTW9Z69,Anna Snelling,MG Advanced,Stanredtax,Lost,2017-09-04,2017-11-12,0.0,0,finance,31,1698.2,3798,0,1,Dustin Brinkmann,Central
92IDH7MB,Anna Snelling,MG Special,Scottech,Won,2017-09-04,2017-11-21,58.0,1,marketing,6,45.39,100,1,1,Dustin Brinkmann,Central
NR1JSUPQ,Boris Faz,GTX Plus Basic,Donware,Won,2017-09-04,2017-11-11,973.0,1,marketing,19,1197.44,2570,0,1,Rocco Neubert,East
ZNOARPNW,Boris Faz,GTX Plus Pro,Kinnamplus,Won,2017-09-04,2017-09-13,4954.0,1,retail,14,702.72,1831,0,1,Rocco Neubert,East
FNKZKHTJ,Cassey Cress,GTXPro,Condax,Won,2017-09-04,2017-09-06,5113.0,1,medical,1,4.54,9,0,1,Rocco Neubert,East
UAVOPRPV,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-09-04,2017-12-26,4631.0,1,entertainment,29,3838.39,8274,0,1,Cara Losch,East
VMUTS9GK,Daniell Hammack,GTX Plus Pro,Condax,Won,2017-09-04,2017-11-01,5807.0,1,medical,1,4.54,9,0,1,Rocco Neubert,East
SZPU1DSR,Darcel Schlecht,GTX Plus Basic,Hottechi,Lost,2017-09-04,2017-11-30,0.0,0,technolgy,21,8170.38,16499,0,0,Melvin Marxen,Central
9EGLQG3N,Gladys Colclough,GTX Basic,Zumgoity,Won,2017-09-04,2017-12-14,640.0,1,medical,34,441.08,1210,0,1,Melvin Marxen,Central
BL23633Z,Gladys Colclough,MG Advanced,Konmatfix,Won,2017-09-04,2017-11-25,3830.0,1,marketing,33,375.43,1190,0,1,Melvin Marxen,Central
87G25M68,James Ascencio,GTX Plus Pro,Cheers,Won,2017-09-04,2017-12-28,5285.0,1,entertainment,25,4269.9,6472,1,1,Summer Sewald,West
8F3RA844,Jonathan Berthelot,GTXPro,Betatech,Lost,2017-09-04,2017-11-19,0.0,0,medical,32,647.18,1185,0,0,Melvin Marxen,Central
VJ1FT11H,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-09-04,2017-11-18,0.0,0,finance,25,7537.24,20293,0,1,Summer Sewald,West
TKI8MEZZ,Moses Frase,GTX Plus Basic,Domzoom,Won,2017-09-04,2017-12-31,975.0,1,entertainment,20,217.87,551,0,1,Dustin Brinkmann,Central
QSHP9AHU,Moses Frase,GTX Plus Basic,Funholding,Won,2017-09-04,2017-12-13,847.0,1,finance,27,2819.5,7227,1,1,Dustin Brinkmann,Central
MIDW7Q49,Niesha Huffines,MG Advanced,Rangreen,Won,2017-09-04,2017-12-15,2814.0,1,technolgy,31,2938.67,8775,0,0,Melvin Marxen,Central
PW7QNSFG,Rosalina Dieter,MG Advanced,Lexiqvolax,Won,2017-09-04,2017-11-06,3275.0,1,medical,14,1618.89,3889,0,1,Celia Rouche,West
WGYE40NI,Versie Hillebrand,MG Special,Betatech,Won,2017-09-04,2017-12-26,41.0,1,medical,32,647.18,1185,0,0,Dustin Brinkmann,Central
HLX6W646,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,2017-09-04,2017-11-19,5185.0,1,software,5,98.79,96,1,1,Celia Rouche,West
6VMQQKLJ,Vicki Laflamme,GTXPro,Dalttechnology,Won,2017-09-04,2017-09-15,5191.0,1,software,5,98.79,96,1,1,Celia Rouche,West
FYS6IZO4,Violet Mclelland,MG Special,Mathtouch,Won,2017-09-04,2017-11-07,59.0,1,marketing,34,3027.46,9516,0,0,Cara Losch,East
7OSD4T24,Violet Mclelland,MG Special,Silis,Won,2017-09-04,2017-12-08,54.0,1,medical,24,2818.38,6290,0,1,Cara Losch,East
H29A7E6X,Corliss Cosme,GTX Plus Basic,Iselectrics,Won,2017-09-05,2017-11-17,1076.0,1,technolgy,7,527.11,1428,1,1,Cara Losch,East
IDN254QN,Daniell Hammack,GTX Basic,Plussunin,Won,2017-09-05,2017-11-20,490.0,1,retail,15,1419.98,4018,0,1,Rocco Neubert,East
W3U1N1RV,Darcel Schlecht,GTX Plus Pro,dambase,Lost,2017-09-05,2017-11-24,0.0,0,marketing,23,2173.98,2928,1,1,Melvin Marxen,Central
5LPKNEEI,Darcel Schlecht,GTXPro,Betatech,Lost,2017-09-05,2017-09-13,0.0,0,medical,32,647.18,1185,0,0,Melvin Marxen,Central
073UCD9F,Gladys Colclough,MG Special,Betatech,Lost,2017-09-05,2017-12-10,0.0,0,medical,32,647.18,1185,0,0,Melvin Marxen,Central
DCZOTU5X,Kary Hendrixson,GTX Basic,Konex,Lost,2017-09-05,2017-11-13,0.0,0,technolgy,38,7708.38,13756,0,1,Summer Sewald,West
KUJ5M6J3,Kary Hendrixson,GTXPro,Labdrill,Won,2017-09-05,2017-12-27,5663.0,1,medical,33,2741.37,9226,0,1,Summer Sewald,West
YGUOEIEG,Markita Hansen,GTX Plus Basic,Hottechi,Lost,2017-09-05,2017-11-06,0.0,0,technolgy,21,8170.38,16499,0,0,Celia Rouche,West
CRL6IB5Z,Niesha Huffines,GTX Plus Basic,Rundofase,Lost,2017-09-05,2017-11-26,0.0,0,technolgy,35,1008.06,1238,0,1,Melvin Marxen,Central
STVHD67J,Niesha Huffines,GTX Plus Basic,Dontechi,Won,2017-09-05,2017-09-16,1166.0,1,software,36,4618.0,10083,0,1,Melvin Marxen,Central
I3TDKU30,Rosalina Dieter,MG Special,Nam-zim,Lost,2017-09-05,2017-09-14,0.0,0,services,31,405.59,1179,1,0,Celia Rouche,West
YUVNXSSD,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-09-05,2017-09-15,0.0,0,marketing,33,375.43,1190,0,1,Dustin Brinkmann,Central
AZJXZFMR,Versie Hillebrand,MG Special,Rangreen,Lost,2017-09-05,2017-11-26,0.0,0,technolgy,31,2938.67,8775,0,0,Dustin Brinkmann,Central
2WPEOPIF,Vicki Laflamme,GTX Basic,Lexiqvolax,Won,2017-09-05,2017-12-04,491.0,1,medical,14,1618.89,3889,0,1,Celia Rouche,West
XMCRTC2K,Vicki Laflamme,GTX Plus Pro,Green-Plus,Won,2017-09-05,2017-11-07,5532.0,1,services,15,692.19,1922,0,1,Celia Rouche,West
ZDVZB8PX,Vicki Laflamme,MG Advanced,Blackzim,Won,2017-09-05,2017-11-14,3930.0,1,retail,9,497.11,1588,0,1,Celia Rouche,West
5JS6JI3P,Vicki Laflamme,MG Advanced,Labdrill,Won,2017-09-05,2017-11-21,2689.0,1,medical,33,2741.37,9226,0,1,Celia Rouche,West
8DPUST4Y,Darcel Schlecht,GTXPro,Codehow,Won,2017-09-06,2017-11-19,5987.0,1,software,20,2714.9,2641,1,1,Melvin Marxen,Central
L1QNLM08,Darcel Schlecht,GTXPro,Treequote,Won,2017-09-06,2017-12-30,5141.0,1,telecommunications,30,5266.09,8595,1,1,Melvin Marxen,Central
S4YQYJPM,Darcel Schlecht,MG Special,Codehow,Won,2017-09-06,2017-09-13,48.0,1,software,20,2714.9,2641,1,1,Melvin Marxen,Central
6BQMENQR,Donn Cantrell,GTXPro,Plussunin,Lost,2017-09-06,2017-11-03,0.0,0,retail,15,1419.98,4018,0,1,Rocco Neubert,East
XAS0EL71,Donn Cantrell,MG Advanced,Xx-zobam,Won,2017-09-06,2017-09-20,3206.0,1,entertainment,29,3838.39,8274,0,1,Rocco Neubert,East
GQNM1QP8,Elease Gluck,MG Special,Labdrill,Won,2017-09-06,2017-11-29,61.0,1,medical,33,2741.37,9226,0,1,Celia Rouche,West
9CK2HTJP,Garret Kinder,GTX Plus Basic,Acme Corporation,Lost,2017-09-06,2017-12-04,0.0,0,technolgy,22,1100.04,2822,0,1,Cara Losch,East
J96E49Z1,Gladys Colclough,GTXPro,Konmatfix,Won,2017-09-06,2017-11-22,5078.0,1,marketing,33,375.43,1190,0,1,Melvin Marxen,Central
X96KGPI8,Jonathan Berthelot,GTX Basic,Statholdings,Lost,2017-09-06,2017-11-19,0.0,0,employment,21,291.27,586,0,1,Melvin Marxen,Central
JJDL1F8R,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-09-06,2017-11-07,532.0,1,retail,30,1376.8,1165,0,0,Melvin Marxen,Central
0J24X1Y0,Kami Bicknell,MG Special,Lexiqvolax,Won,2017-09-06,2017-09-15,56.0,1,medical,14,1618.89,3889,0,1,Summer Sewald,West
SEYFLN8Y,Markita Hansen,GTX Plus Basic,Scotfind,Won,2017-09-06,2017-12-09,1182.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
EID3MR9L,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-09-06,2017-12-20,5788.0,1,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
ID2VJE8V,Versie Hillebrand,MG Special,Streethex,Lost,2017-09-06,2017-09-13,0.0,0,retail,30,1376.8,1165,0,0,Dustin Brinkmann,Central
T3W0Z8KP,Versie Hillebrand,MG Special,Cancity,Won,2017-09-06,2017-09-12,61.0,1,retail,17,718.62,2448,0,1,Dustin Brinkmann,Central
2WZU46RL,Vicki Laflamme,GTXPro,Scotfind,Won,2017-09-06,2017-12-16,5115.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
576N6HHJ,Vicki Laflamme,GTXPro,Y-corporation,Won,2017-09-06,2017-09-15,5227.0,1,employment,35,2871.35,9561,0,1,Celia Rouche,West
WOS93VI5,Wilburn Farren,GTX Plus Basic,Zathunicon,Won,2017-09-06,2017-12-06,1144.0,1,retail,8,71.12,144,0,1,Cara Losch,East
RKI7OEP9,Anna Snelling,MG Special,Statholdings,Lost,2017-09-07,2017-11-18,0.0,0,employment,21,291.27,586,0,1,Dustin Brinkmann,Central
D9CS7EIY,Anna Snelling,GTX Plus Basic,Ron-tech,Won,2017-09-07,2017-12-12,1249.0,1,medical,26,3922.42,6837,0,1,Dustin Brinkmann,Central
J1VGTXQS,Boris Faz,GTX Plus Basic,Sumace,Won,2017-09-07,2017-12-03,1106.0,1,retail,18,167.89,493,0,0,Rocco Neubert,East
T87FD71P,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-09-07,2017-11-18,1251.0,1,software,16,987.39,2253,0,1,Rocco Neubert,East
P4PX93RN,Corliss Cosme,GTXPro,Plussunin,Lost,2017-09-07,2017-11-18,0.0,0,retail,15,1419.98,4018,0,1,Cara Losch,East
RLJI4F93,Corliss Cosme,GTXPro,Donware,Won,2017-09-07,2017-09-18,4975.0,1,marketing,19,1197.44,2570,0,1,Cara Losch,East
AE306TJU,Corliss Cosme,MG Special,Umbrella Corporation,Won,2017-09-07,2017-09-17,54.0,1,finance,20,2022.14,5113,0,1,Cara Losch,East
D3BO9JDM,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-09-07,2017-11-09,3975.0,1,medical,26,3922.42,6837,0,1,Melvin Marxen,Central
DPDUK8RG,Darcel Schlecht,MG Advanced,Codehow,Won,2017-09-07,2017-09-12,2969.0,1,software,20,2714.9,2641,1,1,Melvin Marxen,Central
AR35V2L2,Garret Kinder,GTX Basic,Sumace,Won,2017-09-07,2017-09-13,558.0,1,retail,18,167.89,493,0,0,Cara Losch,East
FAKATVRQ,Gladys Colclough,GTXPro,Isdom,Lost,2017-09-07,2017-11-29,0.0,0,medical,16,3178.24,4540,0,1,Melvin Marxen,Central
9SU2A73Y,Jonathan Berthelot,GTX Basic,Betatech,Won,2017-09-07,2017-09-18,585.0,1,medical,32,647.18,1185,0,0,Melvin Marxen,Central
98R4AZA8,Kary Hendrixson,GTX Basic,Plexzap,Won,2017-09-07,2017-12-17,566.0,1,retail,17,2437.85,4874,0,1,Summer Sewald,West
9FE75D1D,Markita Hansen,GTXPro,Scotfind,Won,2017-09-07,2017-11-16,4722.0,1,software,22,6354.87,16780,1,1,Celia Rouche,West
S5NVSXEX,Moses Frase,GTX Plus Basic,Condax,Won,2017-09-07,2017-12-11,1033.0,1,medical,1,4.54,9,0,1,Dustin Brinkmann,Central
C6F5DTFR,Niesha Huffines,GTX Basic,Dontechi,Won,2017-09-07,2017-12-19,587.0,1,software,36,4618.0,10083,0,1,Melvin Marxen,Central
R4X2MOO1,Reed Clapper,GTX Plus Pro,Silis,Lost,2017-09-07,2017-11-27,0.0,0,medical,24,2818.38,6290,0,1,Rocco Neubert,East
8FULX0EA,Versie Hillebrand,MG Special,Funholding,Won,2017-09-07,2017-11-02,62.0,1,finance,27,2819.5,7227,1,1,Dustin Brinkmann,Central
WA5NRVIG,Versie Hillebrand,MG Special,Konmatfix,Won,2017-09-07,2017-12-12,54.0,1,marketing,33,375.43,1190,0,1,Dustin Brinkmann,Central
XO7D3NYR,Vicki Laflamme,GTX Basic,Condax,Won,2017-09-07,2017-11-03,499.0,1,medical,1,4.54,9,0,1,Celia Rouche,West
ZN8LHN9B,Wilburn Farren,GTX Plus Pro,Zotware,Lost,2017-09-07,2017-11-17,0.0,0,software,39,4478.47,13809,0,1,Cara Losch,East
BFH34LVO,Zane Levy,GTX Basic,Faxquote,Won,2017-09-07,2017-11-26,458.0,1,telecommunications,23,1825.82,5595,1,1,Summer Sewald,West
QHVGK8DM,Zane Levy,MG Special,Condax,Won,2017-09-07,2017-11-30,61.0,1,medical,1,4.54,9,0,1,Summer Sewald,West
BALJ5E9J,Anna Snelling,MG Special,Treequote,Lost,2017-09-08,2017-12-17,0.0,0,telecommunications,30,5266.09,8595,1,1,Dustin Brinkmann,Central
3Y6REURA,Anna Snelling,GTX Plus Pro,Funholding,Won,2017-09-08,2017-09-24,5600.0,1,finance,27,2819.5,7227,1,1,Dustin Brinkmann,Central
3UI5JBOA,Boris Faz,GTX Plus Pro,Umbrella Corporation,Lost,2017-09-08,2017-11-19,0.0,0,finance,20,2022.14,5113,0,1,Rocco Neubert,East
8AKZH8QS,Boris Faz,GTX Plus Basic,Zotware,Won,2017-09-08,2017-12-17,1259.0,1,software,39,4478.47,13809,0,1,Rocco Neubert,East
FAS1KT97,Boris Faz,GTX Plus Basic,Zotware,Won,2017-09-08,2017-09-14,1114.0,1,software,39,4478.47,13809,0,1,Rocco Neubert,East
RAPX57I3,Boris Faz,MG Special,Kinnamplus,Won,2017-09-08,2017-11-25,57.0,1,retail,14,702.72,1831,0,1,Rocco Neubert,East
UZ4JMG8Z,Cassey Cress,GTX Plus Basic,Donquadtech,Lost,2017-09-08,2017-11-25,0.0,0,technolgy,26,1712.68,3194,1,1,Rocco Neubert,East
PV411N8I,Cecily Lampkin,MG Special,Scottech,Lost,2017-09-08,2017-11-17,0.0,0,marketing,6,45.39,100,1,1,Dustin Brinkmann,Central
C58775JM,Corliss Cosme,GTXPro,Bluth Company,Lost,2017-09-08,2017-12-30,0.0,0,technolgy,25,1242.32,3027,1,1,Cara Losch,East
A2PIOJWL,Daniell Hammack,GTXPro,Betasoloin,Lost,2017-09-08,2017-09-19,0.0,0,medical,19,251.41,495,0,1,Rocco Neubert,East
SSEOGPPI,Darcel Schlecht,MG Advanced,Funholding,Won,2017-09-08,2017-09-10,3346.0,1,finance,27,2819.5,7227,1,1,Melvin Marxen,Central
5MFY1D4C,Donn Cantrell,GTX Basic,Kan-code,Lost,2017-09-08,2017-09-18,0.0,0,software,36,11698.03,34288,0,1,Rocco Neubert,East
PQLMEIG0,Donn Cantrell,GTX Basic,Kan-code,Lost,2017-09-08,2017-09-22,0.0,0,software,36,11698.03,34288,0,1,Rocco Neubert,East
6CV2KEKP,Donn Cantrell,MG Advanced,Ontomedia,Lost,2017-09-08,2017-09-16,0.0,0,employment,21,882.12,2769,0,1,Rocco Neubert,East
FQD0IJBC,Elease Gluck,GTX Basic,Green-Plus,Lost,2017-09-08,2017-11-25,0.0,0,services,15,692.19,1922,0,1,Celia Rouche,West
E28C318S,James Ascencio,GTX Basic,Newex,Won,2017-09-08,2017-11-04,546.0,1,services,27,1012.72,3492,0,0,Summer Sewald,West
6BUW3ZVC,Jonathan Berthelot,GTX Basic,Bioholding,Lost,2017-09-08,2017-11-04,0.0,0,medical,6,587.34,1356,0,0,Melvin Marxen,Central
ZW5XV2QY,Kami Bicknell,GTX Basic,Cheers,Lost,2017-09-08,2017-11-14,0.0,0,entertainment,25,4269.9,6472,1,1,Summer Sewald,West
MOSX49BG,Kami Bicknell,GTX Basic,Finjob,Won,2017-09-08,2017-11-24,596.0,1,employment,30,2059.9,3644,0,1,Summer Sewald,West
BDEP8ZEH,Kary Hendrixson,GTX Plus Basic,Sonron,Lost,2017-09-08,2017-12-21,0.0,0,telecommunications,19,1699.85,5108,0,1,Summer Sewald,West
WSKZBAYI,Kary Hendrixson,GTX Plus Basic,Fasehatice,Won,2017-09-08,2017-12-08,1171.0,1,retail,28,4968.91,7523,0,1,Summer Sewald,West
19H5KFIC,Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,2017-09-08,2017-12-03,1021.0,1,technolgy,18,1223.72,2497,0,0,Melvin Marxen,Central
7PCCI1U2,Reed Clapper,MG Advanced,Kan-code,Lost,2017-09-08,2017-11-17,0.0,0,software,36,11698.03,34288,0,1,Rocco Neubert,East
8XXD2LMP,Rosie Papadopoulos,GTX Plus Pro,Donquadtech,Lost,2017-09-08,2017-12-02,0.0,0,technolgy,26,1712.68,3194,1,1,Cara Losch,East
USNQY75J,Zane Levy,MG Special,Fasehatice,Lost,2017-09-08,2017-11-04,0.0,0,retail,28,4968.91,7523,0,1,Summer Sewald,West
EI7DU48C,Zane Levy,MG Advanced,Kan-code,Lost,2017-09-08,2017-12-14,0.0,0,software,36,11698.03,34288,0,1,Summer Sewald,West
1A1BI5VB,Boris Faz,GTXPro,Mathtouch,Won,2017-09-09,2017-09-22,4609.0,1,marketing,34,3027.46,9516,0,0,Rocco Neubert,East
UYJVA76O,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,2017-09-09,2017-11-21,0.0,0,retail,8,71.12,144,0,1,Rocco Neubert,East
DR2H05BG,Cecily Lampkin,GTX Basic,Bioholding,Won,2017-09-09,2017-09-22,600.0,1,medical,6,587.34,1356,0,0,Dustin Brinkmann,Central
M765WQ4W,Corliss Cosme,GTXPro,Konex,Won,2017-09-09,2017-09-13,5067.0,1,technolgy,38,7708.38,13756,0,1,Cara Losch,East
2PXZ68OA,Darcel Schlecht,GTXPro,Scottech,Won,2017-09-09,2017-12-05,5127.0,1,marketing,6,45.39,100,1,1,Melvin Marxen,Central
TDVM9PDL,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-09-09,2017-12-26,547.0,1,retail,23,5158.71,17479,0,0,Rocco Neubert,East
